timestamp, data1
"2024-08-02 16:50:14.524",-0.190
"2024-08-02 16:50:14.784",0.000
"2024-08-02 16:50:15.033",0.000
"2024-08-02 16:50:15.286",0.000
"2024-08-02 16:50:15.535",0.000
"2024-08-02 16:50:15.786",0.000
"2024-08-02 16:50:16.035",0.000
"2024-08-02 16:50:16.285",0.000
"2024-08-02 16:50:16.537",0.000
"2024-08-02 16:50:16.788",0.000
"2024-08-02 16:50:17.038",0.000
"2024-08-02 16:50:17.289",0.000
"2024-08-02 16:50:17.539",0.000
"2024-08-02 16:50:17.791",0.000
"2024-08-02 16:50:18.042",0.000
"2024-08-02 16:50:18.291",0.000
"2024-08-02 16:50:18.542",0.000
"2024-08-02 16:50:18.791",0.000
"2024-08-02 16:50:19.042",0.000
"2024-08-02 16:50:19.295",0.000
"2024-08-02 16:50:19.545",0.000
"2024-08-02 16:50:19.793",0.000
"2024-08-02 16:50:20.044",0.001
"2024-08-02 16:50:20.293",0.000
"2024-08-02 16:50:20.545",0.001
"2024-08-02 16:50:20.796",0.001
"2024-08-02 16:50:21.047",-0.002
"2024-08-02 16:50:21.296",0.310
"2024-08-02 16:50:21.548",1.003
"2024-08-02 16:50:21.798",1.467
"2024-08-02 16:50:22.049",1.435
"2024-08-02 16:50:22.299",0.002
"2024-08-02 16:50:22.549",0.002
"2024-08-02 16:50:22.798",0.123
"2024-08-02 16:50:23.049",1.569
"2024-08-02 16:50:23.299",0.450
"2024-08-02 16:50:23.548",0.002
"2024-08-02 16:50:23.798",0.002
"2024-08-02 16:50:24.049",0.001
"2024-08-02 16:50:24.299",0.001
"2024-08-02 16:50:24.549",0.000
"2024-08-02 16:50:24.801",0.000
"2024-08-02 16:50:25.051",0.000
"2024-08-02 16:50:25.302",0.000
"2024-08-02 16:50:25.553",0.001
