timestamp, data1
"2024-08-02 10:13:58.344",0.000
"2024-08-02 10:13:58.605",2.000
"2024-08-02 10:13:58.854",2.000
"2024-08-02 10:13:59.104",2.000
"2024-08-02 10:13:59.355",2.000
"2024-08-02 10:13:59.605",2.000
"2024-08-02 10:13:59.855",2.000
"2024-08-02 10:14:00.105",2.000
"2024-08-02 10:14:00.357",2.000
"2024-08-02 10:14:00.606",2.000
"2024-08-02 10:14:00.855",2.000
"2024-08-02 10:14:01.106",2.000
"2024-08-02 10:14:01.356",2.000
"2024-08-02 10:14:01.607",2.000
"2024-08-02 10:14:01.856",2.000
"2024-08-02 10:14:02.109",2.000
