timestamp, data1
"2024-08-02 16:58:42.602",0.000
"2024-08-02 16:58:42.852",0.000
"2024-08-02 16:58:43.105",-0.001
"2024-08-02 16:58:43.355",-0.001
"2024-08-02 16:58:43.605",-0.001
"2024-08-02 16:58:43.854",-0.001
"2024-08-02 16:58:44.104",-0.001
"2024-08-02 16:58:44.355",-0.001
"2024-08-02 16:58:44.606",-0.001
"2024-08-02 16:58:44.855",-0.001
"2024-08-02 16:58:45.105",-0.001
"2024-08-02 16:58:45.354",-0.001
"2024-08-02 16:58:45.605",0.000
"2024-08-02 16:58:45.864",-0.001
"2024-08-02 16:58:46.115",-0.001
"2024-08-02 16:58:46.365",-0.001
"2024-08-02 16:58:46.617",0.000
"2024-08-02 16:58:46.864",-0.001
"2024-08-02 16:58:47.117",0.000
"2024-08-02 16:58:47.366",-0.001
"2024-08-02 16:58:47.614",-0.001
"2024-08-02 16:58:47.864",-0.001
"2024-08-02 16:58:48.127",-0.001
"2024-08-02 16:58:48.365",-0.001
"2024-08-02 16:58:48.615",-0.001
"2024-08-02 16:58:48.866",-0.001
"2024-08-02 16:58:49.119",0.000
"2024-08-02 16:58:49.367",-0.001
"2024-08-02 16:58:49.616",-0.001
02 16:58:15.374",0.000
"2024-08-02 16:58:15.624",-0.001
"2024-08-02 16:58:15.875",0.000
"2024-08-02 16:58:16.124",-0.001
"2024-08-02 16:58:16.375",-0.001
"2024-08-02 16:58:16.626",-0.001
"2024-08-02 16:58:16.876",-0.001
"2024-08-02 16:58:17.124",0.000
"2024-08-02 16:58:17.376",0.000
"2024-08-02 16:58:17.626",0.000
"2024-08-02 16:58:17.877",0.000
"2024-08-02 16:58:18.126",0.000
"2024-08-02 16:58:18.377",0.000
"2024-08-02 16:58:18.626",0.000
"2024-08-02 16:58:18.878",0.000
"2024-08-02 16:58:19.128",0.000
"2024-08-02 16:58:19.379",0.000
"2024-08-02 16:58:19.628",0.000
"2024-08-02 16:58:19.879",0.000
"2024-08-02 16:58:20.131",0.000
"2024-08-02 16:58:20.381",0.000
"2024-08-02 16:58:20.631",0.000
"2024-08-02 16:58:20.882",0.000
"2024-08-02 16:58:21.132",0.000
"2024-08-02 16:58:21.383",0.000
"2024-08-02 16:58:21.631",0.000
