timestamp, data1
"2024-08-02 16:55:43.886",0.190
"2024-08-02 16:55:44.137",0.189
"2024-08-02 16:55:44.386",0.189
"2024-08-02 16:55:44.636",0.189
"2024-08-02 16:55:44.888",0.190
"2024-08-02 16:55:45.137",0.190
"2024-08-02 16:55:45.387",0.190
"2024-08-02 16:55:45.637",0.190
"2024-08-02 16:55:45.887",0.190
"2024-08-02 16:55:46.137",0.190
"2024-08-02 16:55:46.387",0.190
"2024-08-02 16:55:46.638",0.190
"2024-08-02 16:55:46.888",0.190
"2024-08-02 16:55:47.138",0.190
"2024-08-02 16:55:47.388",0.190
"2024-08-02 16:55:47.639",0.190
"2024-08-02 16:55:47.890",0.190
"2024-08-02 16:55:48.140",0.190
"2024-08-02 16:55:48.391",0.190
"2024-08-02 16:55:48.643",0.190
"2024-08-02 16:55:48.891",0.190
"2024-08-02 16:55:49.143",0.191
"2024-08-02 16:55:49.393",0.191
"2024-08-02 16:55:49.642",0.190
"2024-08-02 16:55:49.894",0.191
"2024-08-02 16:55:50.142",0.191
"2024-08-02 16:55:50.394",0.189
"2024-08-02 16:55:50.644",0.273
"2024-08-02 16:55:50.894",0.856
"2024-08-02 16:55:51.145",0.555
"2024-08-02 16:55:51.395",0.191
"2024-08-02 16:55:51.644",0.479
"2024-08-02 16:55:51.894",0.968
"2024-08-02 16:55:52.146",1.256
"2024-08-02 16:55:52.396",1.130
"2024-08-02 16:55:52.646",0.519
"2024-08-02 16:55:52.897",0.484
"2024-08-02 16:55:53.148",1.096
"2024-08-02 16:55:53.399",1.045
"2024-08-02 16:55:53.649",1.365
"2024-08-02 16:55:53.898",1.502
"2024-08-02 16:55:54.151",1.677
"2024-08-02 16:55:54.401",1.897
"2024-08-02 16:55:54.651",2.094
"2024-08-02 16:55:54.902",0.191
"2024-08-02 16:55:55.151",0.191
"2024-08-02 16:55:55.402",0.190
"2024-08-02 16:55:55.653",0.190
"2024-08-02 16:55:55.901",0.190
"2024-08-02 16:55:56.154",0.190
"2024-08-02 16:55:56.403",0.190
"2024-08-02 16:55:56.652",0.190
"2024-08-02 16:55:56.903",0.190
"2024-08-02 16:55:57.154",0.190
"2024-08-02 16:55:57.405",0.190
"2024-08-02 16:55:57.654",0.190
"2024-08-02 16:55:57.905",0.190
"2024-08-02 16:55:58.155",0.189
"2024-08-02 16:55:58.418",0.190
"2024-08-02 16:55:58.667",0.190
"2024-08-02 16:55:58.918",0.189
"2024-08-02 16:55:59.169",0.190
"2024-08-02 16:55:59.420",0.190
"2024-08-02 16:55:59.669",0.190
"2024-08-02 16:55:59.918",0.190
"2024-08-02 16:56:00.171",0.190
"2024-08-02 16:56:00.419",0.190
"2024-08-02 16:56:00.669",0.190
"2024-08-02 16:56:00.919",0.190
"2024-08-02 16:56:01.169",0.190
"2024-08-02 16:56:01.419",0.190
"2024-08-02 16:56:01.669",0.190
"2024-08-02 16:56:01.919",0.190
"2024-08-02 16:56:02.169",0.190
"2024-08-02 16:56:02.419",0.190
"2024-08-02 16:56:02.669",0.190
"2024-08-02 16:56:02.919",0.190
"2024-08-02 16:56:03.169",0.190
"2024-08-02 16:56:03.421",0.190
"2024-08-02 16:56:03.669",0.189
"2024-08-02 16:56:03.919",0.189
"2024-08-02 16:56:04.168",0.189
"2024-08-02 16:56:04.419",0.189
"2024-08-02 16:56:04.670",0.190
"2024-08-02 16:56:04.918",0.190
"2024-08-02 16:56:05.169",0.189
"2024-08-02 16:56:05.419",0.190
"2024-08-02 16:56:05.670",0.189
"2024-08-02 16:56:05.921",0.189
"2024-08-02 16:56:06.170",0.189
"2024-08-02 16:56:06.419",0.189
"2024-08-02 16:56:06.669",0.189
"2024-08-02 16:56:06.919",0.189
"2024-08-02 16:56:07.170",0.189
"2024-08-02 16:56:07.422",0.189
"2024-08-02 16:56:07.679",0.189
"2024-08-02 16:56:07.930",0.189
"2024-08-02 16:56:08.181",0.189
"2024-08-02 16:56:08.431",0.189
"2024-08-02 16:56:08.680",0.189
"2024-08-02 16:56:08.930",0.189
"2024-08-02 16:56:09.181",0.189
"2024-08-02 16:56:09.432",0.189
"2024-08-02 16:56:09.682",0.189
"2024-08-02 16:56:09.933",0.190
"2024-08-02 16:56:10.183",0.190
"2024-08-02 16:56:10.433",0.190
"2024-08-02 16:56:10.685",0.190
"2024-08-02 16:56:10.934",0.190
"2024-08-02 16:56:11.185",0.190
"2024-08-02 16:56:11.435",0.190
"2024-08-02 16:56:11.685",0.190
