timestamp, data1
"2024-08-02 16:51:45.970",-0.190
"2024-08-02 16:51:46.230",0.001
"2024-08-02 16:51:46.479",0.000
"2024-08-02 16:51:46.729",0.000
"2024-08-02 16:51:46.980",0.000
"2024-08-02 16:51:47.230",0.000
"2024-08-02 16:51:47.482",0.000
"2024-08-02 16:51:47.731",0.000
"2024-08-02 16:51:47.983",0.000
"2024-08-02 16:51:48.233",0.000
"2024-08-02 16:51:48.483",0.000
"2024-08-02 16:51:48.733",0.000
"2024-08-02 16:51:48.984",0.000
"2024-08-02 16:51:49.234",0.000
"2024-08-02 16:51:49.485",0.000
"2024-08-02 16:51:49.735",0.000
"2024-08-02 16:51:49.986",0.000
"2024-08-02 16:51:22.637",0.000
"2024-08-02 16:51:22.888",0.000
"2024-08-02 16:51:23.139",0.000
"2024-08-02 16:51:23.388",0.000
"2024-08-02 16:51:23.639",0.000
"2024-08-02 16:51:23.889",0.000
"2024-08-02 16:51:24.141",0.000
"2024-08-02 16:51:24.388",0.000
"2024-08-02 16:51:24.658",0.000
"2024-08-02 16:51:24.889",0.000
"2024-08-02 16:51:25.138",0.000
"2024-08-02 16:51:25.389",0.000
"2024-08-02 16:51:25.639",0.000
