timestamp, data1
"2024-08-02 16:56:28.004",0.000
"2024-08-02 16:56:28.254",0.000
"2024-08-02 16:56:28.504",0.000
"2024-08-02 16:56:28.754",0.000
"2024-08-02 16:56:29.006",0.000
"2024-08-02 16:56:29.255",0.000
"2024-08-02 16:56:29.507",-0.001
"2024-08-02 16:56:29.758",-0.001
"2024-08-02 16:56:30.007",-0.001
"2024-08-02 16:56:30.259",-0.001
"2024-08-02 16:56:30.509",0.000
"2024-08-02 16:56:30.760",-0.001
"2024-08-02 16:56:31.012",0.000
"2024-08-02 16:56:31.262",0.000
"2024-08-02 16:56:31.512",0.000
"2024-08-02 16:56:31.763",-0.001
"2024-08-02 16:56:32.013",-0.001
"2024-08-02 16:56:32.265",0.000
"2024-08-02 16:56:32.513",-0.001
"2024-08-02 16:56:32.763",0.000
"2024-08-02 16:56:33.014",-0.001
"2024-08-02 16:56:33.267",-0.001
"2024-08-02 16:56:33.514",-0.001
"2024-08-02 16:56:33.765",-0.001
"2024-08-02 16:56:34.018",0.000
"2024-08-02 16:56:34.265",-0.001
"2024-08-02 16:56:34.516",-0.001
"2024-08-02 16:56:34.765",-0.001
"2024-08-02 16:56:35.015",-0.001
"2024-08-02 16:56:35.266",-0.001
"2024-08-02 16:56:35.518",-0.001
"2024-08-02 16:56:35.769",-0.001
"2024-08-02 16:56:36.021",-0.001
"2024-08-02 16:56:36.271",-0.001
"2024-08-02 16:56:36.520",-0.001
"2024-08-02 16:56:36.772",-0.001
"2024-08-02 16:56:37.023",-0.001
"2024-08-02 16:56:37.273",-0.001
"2024-08-02 16:56:37.524",0.000
"2024-08-02 16:56:37.772",-0.001
"2024-08-02 16:56:38.023",-0.001
"2024-08-02 16:56:38.276",0.000
"2024-08-02 16:56:38.527",-0.001
"2024-08-02 16:56:38.777",-0.001
"2024-08-02 16:56:39.029",-0.001
"2024-08-02 16:56:39.277",-0.001
"2024-08-02 16:56:39.541",0.000
"2024-08-02 16:56:39.777",-0.001
"2024-08-02 16:56:40.029",-0.001
"2024-08-02 16:56:40.293",-0.001
"2024-08-02 16:56:40.530",-0.001
"2024-08-02 16:56:40.781",-0.001
"2024-08-02 16:56:41.031",-0.001
"2024-08-02 16:56:41.281",-0.001
"2024-08-02 16:56:41.531",-0.001
"2024-08-02 16:56:41.782",-0.001
"2024-08-02 16:56:42.034",-0.001
"2024-08-02 16:56:42.285",-0.001
"2024-08-02 16:56:42.534",-0.001
"2024-08-02 16:56:42.782",-0.001
"2024-08-02 16:56:43.033",-0.001
"2024-08-02 16:56:43.284",-0.001
"2024-08-02 16:56:43.533",-0.001
"2024-08-02 16:56:43.782",-0.001
"2024-08-02 16:56:44.034",-0.001
"2024-08-02 16:56:44.286",-0.001
"2024-08-02 16:56:44.535",-0.001
"2024-08-02 16:56:44.785",-0.001
"2024-08-02 16:56:45.035",-0.001
"2024-08-02 16:56:45.284",-0.001
"2024-08-02 16:56:45.536",-0.001
"2024-08-02 16:56:45.787",-0.001
"2024-08-02 16:56:46.037",-0.001
"2024-08-02 16:56:46.293",0.000
"2024-08-02 16:56:46.544",0.000
"2024-08-02 16:56:46.794",0.000
"2024-08-02 16:56:47.044",0.000
"2024-08-02 16:56:47.294",-0.001
"2024-08-02 16:56:47.545",0.000
"2024-08-02 16:56:47.795",0.000
"2024-08-02 16:56:48.045",0.000
"2024-08-02 16:56:48.293",0.000
"2024-08-02 16:56:48.545",-0.001
"2024-08-02 16:56:48.794",0.000
"2024-08-02 16:56:49.048",0.000
"2024-08-02 16:56:49.296",0.000
"2024-08-02 16:56:49.548",0.000
"2024-08-02 16:56:49.797",-0.001
"2024-08-02 16:56:50.047",0.000
"2024-08-02 16:56:50.298",-0.001
"2024-08-02 16:56:50.549",0.000
"2024-08-02 16:56:50.798",-0.001
"2024-08-02 16:56:51.047",0.000
"2024-08-02 16:56:51.299",0.000
"2024-08-02 16:56:51.549",-0.001
"2024-08-02 16:56:51.798",0.000
"2024-08-02 16:56:52.050",-0.001
"2024-08-02 16:56:52.299",-0.001
"2024-08-02 16:56:52.550",0.000
"2024-08-02 16:56:52.800",0.000
"2024-08-02 16:56:53.060",0.000
