timestamp, data1
"2024-08-02 16:48:49.467",-0.190
"2024-08-02 16:48:49.726",0.000
"2024-08-02 16:48:49.977",0.000
"2024-08-02 16:48:50.226",0.000
"2024-08-02 16:48:50.477",0.000
"2024-08-02 16:48:50.727",0.000
"2024-08-02 16:48:50.977",0.000
"2024-08-02 16:48:51.227",0.000
"2024-08-02 16:48:51.477",0.000
"2024-08-02 16:48:51.727",0.000
"2024-08-02 16:48:51.977",0.000
"2024-08-02 16:48:52.228",0.000
"2024-08-02 16:48:52.502",0.000
"2024-08-02 16:48:52.741",0.000
"2024-08-02 16:48:52.991",0.000
"2024-08-02 16:48:53.242",0.000
"2024-08-02 16:48:53.492",0.000
"2024-08-02 16:48:53.761",0.000
"2024-08-02 16:48:54.011",0.000
"2024-08-02 16:48:54.261",0.000
"2024-08-02 16:48:54.512",0.000
"2024-08-02 16:48:54.761",0.000
"2024-08-02 16:48:55.012",0.000
"2024-08-02 16:48:55.263",0.000
"2024-08-02 16:48:55.512",0.000
"2024-08-02 16:48:55.762",0.000
"2024-08-02 16:48:56.013",0.000
"2024-08-02 16:48:56.264",0.000
"2024-08-02 16:48:56.513",0.000
"2024-08-02 16:48:56.762",0.000
"2024-08-02 16:48:57.038",0.000
"2024-08-02 16:48:57.263",0.000
"2024-08-02 16:48:57.514",0.000
"2024-08-02 16:48:57.764",0.000
"2024-08-02 16:48:58.015",0.000
"2024-08-02 16:48:58.267",0.000
"2024-08-02 16:48:58.515",0.000
"2024-08-02 16:48:58.766",0.000
"2024-08-02 16:48:59.017",0.000
"2024-08-02 16:48:59.267",0.000
"2024-08-02 16:48:59.517",0.000
"2024-08-02 16:48:59.766",0.000
"2024-08-02 16:49:00.016",0.000
"2024-08-02 16:49:00.266",0.000
"2024-08-02 16:49:00.517",0.000
"2024-08-02 16:49:00.769",0.000
"2024-08-02 16:49:01.019",0.000
"2024-08-02 16:49:01.267",0.000
"2024-08-02 16:49:01.520",0.000
"2024-08-02 16:49:01.768",0.000
"2024-08-02 16:49:02.018",0.000
"2024-08-02 16:49:02.268",0.001
"2024-08-02 16:49:02.520",0.000
"2024-08-02 16:49:02.772",0.000
"2024-08-02 16:49:03.023",0.000
"2024-08-02 16:49:03.273",0.000
"2024-08-02 16:49:03.523",0.000
"2024-08-02 16:49:03.774",0.000
"2024-08-02 16:49:04.025",0.000
"2024-08-02 16:49:04.274",0.000
"2024-08-02 16:49:04.527",0.000
"2024-08-02 16:49:04.774",0.000
"2024-08-02 16:49:05.025",0.000
"2024-08-02 16:49:05.274",0.000
"2024-08-02 16:49:05.525",0.000
"2024-08-02 16:49:05.775",0.000
"2024-08-02 16:49:06.025",0.000
"2024-08-02 16:49:06.275",0.000
"2024-08-02 16:49:06.526",0.000
"2024-08-02 16:49:06.777",0.000
"2024-08-02 16:49:07.028",0.000
"2024-08-02 16:49:07.277",0.000
"2024-08-02 16:49:07.549",0.000
"2024-08-02 16:49:07.797",0.000
"2024-08-02 16:49:08.048",0.000
"2024-08-02 16:49:08.299",0.000
"2024-08-02 16:49:08.548",0.000
"2024-08-02 16:49:08.801",0.000
"2024-08-02 16:49:09.050",0.000
"2024-08-02 16:49:09.300",0.000
"2024-08-02 16:49:09.550",0.000
"2024-08-02 16:49:09.801",0.000
"2024-08-02 16:49:10.052",0.000
"2024-08-02 16:49:10.302",0.000
"2024-08-02 16:49:10.553",0.000
